close,returns,SMA 15,SMA 60,MSD 10,MSD 30,rsi
2.4991331100463867,,,,,,
2.697638988494873,0.07942989417030355,,,,,
2.7247869968414307,0.010063618023887111,,,,,
2.611959934234619,-0.041407663328399846,,,,,
2.640104055404663,0.010775096815675678,,,,,
2.687675952911377,0.01801894793098313,,,,,
2.643840074539185,-0.016309956683843385,,,,,
2.540726900100708,-0.039001290369822916,,,,,
2.5496931076049805,0.0035289930231845457,,,,,
2.496891021728516,-0.020709192694199685,,,,,
2.528273105621338,0.01256846358921071,,,,,
2.490912914276123,-0.01477696031419573,,,0.03483838346314347,,
2.5300168991088867,0.01569865594603792,,,0.021768135288696325,,
2.547950029373169,0.0070881464351477685,,,0.022345078314323155,,50.28033825997535
2.548198938369751,9.768990510505837e-05,,,0.019115991494368635,,50.310794770853015
2.6234169006347656,0.029518088690962507,2.5825201352437337,,0.018594879545023493,,58.56990980756862
2.677464008331299,0.02060179900627146,2.590805721282959,,0.020338972193043415,,63.291359273960644
2.7768421173095703,0.037116506018024076,2.5894607226053874,,0.02084291175142965,,70.04999856301073
2.789544105529785,0.004574256541643562,2.59293106396993,,0.01814908056081376,,70.79025865519823
2.8386099338531494,0.017589192522928565,2.6047700087229413,,0.01811658261509492,,73.51360259394772
2.9262819290161133,0.030885538064737705,2.61800373395284,,0.014850147176925732,,77.54262915828949
2.9728569984436035,0.01591612515720575,2.633910799026489,,0.015883669950038502,,79.34056040773343
2.9349989891052246,-0.012734554456604874,2.6558452606201173,,0.012020581437067005,,74.1444120498446
2.9484479427337646,0.004582268572651316,2.6821300665537517,,0.01546940963457623,,74.77639993891039
3.009221076965332,0.020611906810611424,2.708713722229004,,0.015632425809471245,,77.45778258279348
2.984563112258911,-0.008194135317996398,2.7428690592447915,,0.014810990328156068,,74.01960154722845
2.945460081100464,-0.01310176052161005,2.77328839302063,,0.01598614420971487,,68.80387895840586
3.1596570014953613,0.07272104000637847,2.8035915374755858,,0.017689699146871744,,77.963802957879
3.264763116836548,0.033265039620263614,2.845567544301351,,0.025620739066738247,,80.92374872543382
3.227900981903076,-0.011290906449957006,2.8933550834655763,,0.026138115984153665,,77.01652560342968
3.302123069763184,0.02299391718526289,2.9386685530344647,,0.027520842365241067,,79.19474957291149
3.3638908863067627,0.018705485906680197,2.9839156309763593,,0.027068900256314043,0.026762339685352538,80.82355330270741
3.4463319778442383,0.024507659232665624,3.02967742284139,,0.027122596651923767,0.023387898392258497,82.76318388541083
3.414202928543091,-0.009322679738254624,3.074310080210368,,0.025756045190529323,0.023587198787350706,79.39286357842539
3.458287000656128,0.012911965994900187,3.1159540017445884,,0.026822987067167053,0.02193309205922598,80.56247973616193
3.430392026901245,-0.008066124572538524,3.15726580619812,,0.026757284279482457,0.021941860293240145,77.56257895979752
3.368872880935669,-0.017933561378157714,3.190873146057129,,0.02674534459113774,0.022099429487341168,71.26039182338434
3.422173023223877,0.015821357519849366,3.217274204889933,,0.02733322202163154,0.02216392118400699,73.28567611823873
3.509346008300781,0.025472991717637283,3.249752473831177,,0.01806833276170947,0.020307954563123974,76.23535486210281
3.536742925643921,0.007806844146555303,3.2871456782023114,,0.017001877927579675,0.02045507797797524,77.09147008049221
3.589296102523804,0.014859201809335643,3.3223138014475504,,0.01569388173569901,0.01957918719629478,78.67821256993737
3.715075016021729,0.03504277995049887,3.3626293341318765,,0.015104374386296148,0.01958653324600339,81.90809729054
3.6846890449523926,-0.008179100270732875,3.413936996459961,,0.01708712824796274,0.019354638183559293,78.80244335357187
3.499134063720703,-0.05035838274762394,3.4489391326904295,,0.017153194001840545,0.019751885249407904,63.07472365551281
3.7205541133880615,0.06327852709704929,3.4645638624827066,,0.024698696984918857,0.022863775969698207,70.61214751331912
4.294652938842773,0.1543046567684292,3.497407404581706,,0.03126627204999837,0.02467444300377192,81.28128972595519
4.667504787445068,0.08681769025619168,3.563576062520345,,0.05515832510968103,0.03563920518934942,85.07183999047547
4.5280280113220215,-0.029882513778715314,3.6504836559295653,,0.05624342703079268,0.037842892640708975,78.65524935681577
4.6318888664245605,0.02293732610373489,3.7225967248280845,,0.05968065020506828,0.03872514877884889,79.87266653522342
4.814454078674316,0.03941485158962399,3.8037757873535156,,0.059707006897141646,0.038665085841965346,81.83402864378519
4.748202800750732,-0.013760911796218966,3.8941869258880617,,0.059256372634495603,0.03886710900158007,78.83186569490282
4.882449150085449,0.02827308667470807,3.9820409774780274,,0.06088909755844621,0.03922799970455921,80.40088972003562
4.85355806350708,-0.005917334864176449,4.082946062088013,,0.06086395409092003,0.039281373773856536,79.04302458868094
4.773856163024902,-0.01642133450126826,4.178371731440226,,0.060713282766462866,0.03912052396470951,75.26654412673838
4.60025691986084,-0.03636457346759758,4.262672408421834,,0.05655914648550183,0.03954734440049673,67.68150959379878
4.217939853668213,-0.08310776394727803,4.333573341369629,,0.05932318515061572,0.04071435959139706,54.62547350457878
4.297640800476074,0.01889570491114223,4.375482924779257,,0.04717131529778322,0.04432400836930285,56.50897274755025
4.201751232147217,-0.0223121411911007,4.4143206437428795,,0.036932013365471264,0.04407060515434663,53.62486096075061
4.180829048156738,-0.004979396169483952,4.448791456222534,,0.036499417625798135,0.04307732685976115,52.989378108241525
4.558413982391357,0.0903134114993509,4.49423778851827,,0.035006208687724256,0.042943421742038884,61.78989551519177
4.533009052276611,-0.005573195021970956,4.5500951131184895,3.392172801494598,0.04515765963638005,0.045222793189753197,60.962970066332765
4.604491233825684,0.015769256298566514,4.565985520680745,3.426070733865102,0.045045946570943685,0.04529545786337453,62.48431015865746
4.297391891479492,-0.06669560799468288,4.561784617106119,3.4578516046206156,0.04422529545871631,0.04528268465127505,52.9389813198061
4.296395778656006,-0.0002317947370500395,4.546408875783285,3.484061686197917,0.048353646568991354,0.04739003237343211,52.91074694759792
4.172859191894531,-0.028753539740260847,4.524042669932047,3.512135616938273,0.048424706231995754,0.04730155141760348,49.392431977917084
4.219184875488281,0.011101664701203884,4.4812696774800616,3.537681535879771,0.04801236364002778,0.04778398999622039,50.71588552818231
4.112086772918701,-0.025383600323317324,4.446001815795898,3.563206684589386,0.04042635298065455,0.04769883624568841,47.61569766874586
4.172360897064209,0.014657794806875124,4.394644323984782,3.5876774628957113,0.04064281707728509,0.04785757453236109,49.48715380842424
4.35268497467041,0.043218715268154906,4.349231179555257,3.614871362845103,0.040440052399838035,0.047851270030148434,54.70117638414877
4.468002796173096,0.02649349129876266,4.321153100331625,3.6449212272961935,0.04259260350616692,0.04818704613358064,57.707668623775575
4.509347915649414,0.009253601969929637,4.312336158752442,3.677773090203603,0.03176884420710379,0.04830119488627492,58.76438430461976
4.532511234283447,0.005136733529397031,4.331763362884521,3.7107910037040712,0.03190537660617948,0.048288248620828776,59.37677993693224
4.482200145721436,-0.011100047183879691,4.347421391805013,3.74481764237086,0.031493873996389636,0.048034302944355824,57.38338486813107
4.468252182006836,-0.003111856512680422,4.366117986043294,3.7773540298144024,0.022153904821495103,0.048070612269354746,56.81392475788155
4.49315881729126,0.005574133748475596,4.385279528299967,3.80935906569163,0.022239931214662077,0.046863950022916455,57.62264794972987
4.390791893005371,-0.022782841303526702,4.380929183959961,3.8417750636736554,0.019011657869005022,0.04573890416317939,53.21206916463502
4.269745826721191,-0.02756816292683073,4.371448040008545,3.8712313135464984,0.021207827705080572,0.03663121479920672,48.48605586764268
4.233631134033203,-0.008458276945192633,4.349131679534912,3.897769343852997,0.02155478284276266,0.03322669954410681,47.140815743725845
4.319559097290039,0.020296516285058575,4.3448809623718265,3.9220491607983905,0.02152158258568658,0.03284435750019588,50.64923979348659
4.275225162506104,-0.010263532408145148,4.3464251836140955,3.9475494106610616,0.017437224714513675,0.03277947961562069,48.847786706007085
